date,symbol,close,low,high,open,volume
2022-09-12,AMZN,112.3,110.05,114.54,112.96,51510845
2022-09-13,AMZN,108.89,106.71,111.06,108.71,84211180
2022-09-14,AMZN,109.5,107.31,111.69,109.64,13005222
2022-09-15,AMZN,110.05,107.85,112.25,110.04,93786889
2022-09-16,AMZN,111.65,109.42,113.89,111.88,35034432
2022-09-17,AMZN,112.55,110.3,114.8,113.44,82907375
2022-09-18,AMZN,110.99,108.77,113.21,109.96,84571681
2022-09-19,AMZN,115.52,113.21,117.83,116.23,55007079
2022-09-20,AMZN,115.77,113.45,118.08,115.95,42294473
2022-09-21,AMZN,110.92,108.7,113.13,111.93,14224529
2022-09-22,AMZN,105.44,103.33,107.55,105.73,41072311
2022-09-23,AMZN,103.52,101.45,105.59,104.55,49565353
2022-09-24,AMZN,101.13,99.1,103.15,101.16,38224556
2022-09-25,AMZN,105.98,103.86,108.09,105.64,14777046
2022-09-26,AMZN,108.12,105.96,110.29,107.81,12057091
2020-01-01,TSLA,443.89,435.01,452.77,447.45,33118447
2020-01-02,TSLA,461.2,451.97,470.42,458.03,84832475
2020-01-03,TSLA,442.41,433.56,451.26,446.13,28299991
2020-01-04,TSLA,437.02,428.28,445.76,437.71,3637432
2020-01-05,TSLA,455.43,446.32,464.54,451.61,85790908
2020-01-06,TSLA,461.8,452.56,471.04,461.44,19858522
2020-01-07,TSLA,458.69,449.51,467.86,455.25,69991657
2020-01-08,TSLA,455.35,446.24,464.46,458.44,7633596
2020-01-09,TSLA,438.64,429.87,447.42,436.46,94801018
2020-01-10,TSLA,430.62,422.01,439.24,433.85,48203663
2020-01-11,TSLA,451.44,442.42,460.47,447.05,95574710
2020-01-12,TSLA,459.39,450.2,468.58,461.86,84168909
2020-01-13,TSLA,460.04,450.84,469.24,461.97,96549179
2020-01-14,TSLA,451.48,442.45,460.51,455.08,29739970
2020-01-15,TSLA,445.96,437.04,454.88,448.1,27191551
2020-01-16,TSLA,445.33,436.42,454.23,446.98,53499242
2020-01-17,TSLA,443.18,434.31,452.04,441.87,54134092
2020-01-18,TSLA,441.34,432.52,450.17,439.81,85873513
2020-01-19,TSLA,434.65,425.96,443.34,433.28,68455627
2020-01-20,TSLA,442.53,433.68,451.38,444.63,80916462
2020-01-21,TSLA,446.09,437.17,455.02,449.29,66831602
2020-01-22,TSLA,436.56,427.82,445.29,436.88,46532816
2020-01-23,TSLA,425.91,417.4,434.43,429.45,17425955
2020-01-24,TSLA,412.24,404.0,420.49,412.77,38583353
2020-01-25,TSLA,417.92,409.56,426.28,416.76,51349942
2020-01-26,TSLA,424.32,415.84,432.81,423.09,35405494
2020-01-27,TSLA,409.66,401.47,417.85,406.53,27884669
2020-01-28,TSLA,424.19,415.7,432.67,421.65,15765359
2020-01-29,TSLA,437.81,429.06,446.57,437.95,21947094
2020-01-30,TSLA,445.45,436.54,454.36,441.66,10939870
2020-01-31,TSLA,462.93,453.67,472.19,459.16,49071582
2020-02-01,TSLA,474.88,465.38,484.37,476.65,82503285
2020-02-02,TSLA,478.57,469.0,488.14,476.45,92667336
2020-02-03,TSLA,473.79,464.32,483.27,474.73,51660983
2020-02-04,TSLA,473.43,463.96,482.9,471.41,17214159
2020-02-05,TSLA,456.08,446.96,465.2,452.55,45000165
2020-02-06,TSLA,459.97,450.77,469.17,464.22,80149544
2020-02-07,TSLA,476.05,466.53,485.57,472.41,41270711
2020-02-08,TSLA,490.14,480.34,499.95,487.02,56724981
2020-02-09,TSLA,479.38,469.79,488.97,480.58,20293971
2020-02-10,TSLA,482.23,472.58,491.87,481.65,69903208
2020-02-11,TSLA,479.32,469.74,488.91,477.82,24406813
2020-02-12,TSLA,457.27,448.13,466.42,456.84,29027779
2020-02-13,TSLA,463.61,454.34,472.88,466.98,91007779
2020-02-14,TSLA,480.16,470.56,489.76,480.67,83270315
2020-02-15,TSLA,496.27,486.34,506.19,500.73,22867675
2020-02-16,TSLA,497.68,487.73,507.63,494.09,18968885
2020-02-17,TSLA,508.29,498.13,518.46,512.41,80112205
2020-02-18,TSLA,500.64,490.63,510.66,502.19,73270376
2020-02-19,TSLA,506.95,496.81,517.09,508.21,61455888
2020-02-20,TSLA,524.38,513.89,534.87,520.49,33299831
2020-02-21,TSLA,547.65,536.7,558.6,552.7,56289281
2020-02-22,TSLA,554.67,543.58,565.77,550.47,80825567
2020-02-23,TSLA,549.83,538.83,560.82,547.46,85838155
2020-02-24,TSLA,564.34,553.05,575.63,561.57,91682152
2020-02-25,TSLA,549.99,538.99,560.99,552.67,41155718
2020-02-26,TSLA,535.33,524.62,546.03,534.91,8426044
2020-02-27,TSLA,532.18,521.54,542.82,534.95,65436619
2020-02-28,TSLA,538.41,527.64,549.17,536.07,8625932
2020-02-29,TSLA,551.76,540.73,562.8,550.72,25487444
2020-03-01,TSLA,566.45,555.12,577.78,569.71,15142970
2020-03-02,TSLA,590.77,578.95,602.58,590.52,94681349
2020-03-03,TSLA,610.53,598.32,622.74,615.11,82888179
2020-03-04,TSLA,594.82,582.92,606.71,592.66,97743344
2020-03-05,TSLA,601.87,589.83,613.9,607.14,4696884
2020-03-06,TSLA,618.41,606.04,630.77,620.07,47926853
2020-03-07,TSLA,641.26,628.43,654.08,640.47,1388695
2020-03-08,TSLA,613.5,601.23,625.77,617.64,81452627
2020-03-09,TSLA,637.91,625.15,650.67,639.1,72496680
2020-03-10,TSLA,654.4,641.31,667.48,650.43,9565217
2020-03-11,TSLA,641.33,628.5,654.15,641.03,77781638
2020-03-12,TSLA,640.42,627.61,653.22,645.28,11077750
2020-03-13,TSLA,620.39,607.98,632.8,620.15,52609832
2020-03-14,TSLA,636.18,623.46,648.9,635.76,9577565
2020-03-15,TSLA,611.58,599.35,623.81,613.67,6088717
2020-03-16,TSLA,629.52,616.93,642.11,629.45,84785365
2020-03-17,TSLA,604.59,592.5,616.69,609.93,29362283
2020-03-18,TSLA,609.79,597.59,621.98,605.86,52150625
2020-03-19,TSLA,583.41,571.74,595.08,579.46,99124048
2020-03-20,TSLA,557.59,546.44,568.74,556.96,74177781
2020-03-21,TSLA,552.15,541.11,563.2,554.63,32504487
2020-03-22,TSLA,553.0,541.94,564.06,554.95,96301229
2020-03-23,TSLA,570.85,559.43,582.27,573.93,2049999
2020-03-24,TSLA,574.59,563.1,586.08,575.45,14795394
2020-03-25,TSLA,556.54,545.41,567.68,558.57,56554693
2020-03-26,TSLA,577.38,565.83,588.93,581.76,2288116
2020-03-27,TSLA,580.52,568.91,592.13,585.95,51138935
2020-03-28,TSLA,572.38,560.93,583.82,568.09,37610154
2020-03-29,TSLA,558.4,547.23,569.57,556.35,93244247
2020-03-30,TSLA,559.36,548.17,570.55,559.39,50661983
2020-03-31,TSLA,555.13,544.03,566.23,553.79,76395137
2020-04-01,TSLA,538.9,528.12,549.68,534.14,7728054
2020-04-02,TSLA,562.34,551.09,573.59,563.98,36693523
2020-04-03,TSLA,579.16,567.58,590.74,577.35,12450693
2020-04-04,TSLA,569.93,558.53,581.33,574.27,12977820
2020-04-05,TSLA,575.62,564.1,587.13,578.12,82535784
2020-04-06,TSLA,552.56,541.51,563.61,557.36,17389864
2020-04-07,TSLA,552.94,541.88,564.0,547.61,11843615
2020-04-08,TSLA,532.78,522.12,543.43,527.97,90689032
2020-04-09,TSLA,555.99,544.87,567.11,551.34,66829449
2020-04-10,TSLA,548.63,537.65,559.6,545.59,31603826
2020-04-11,TSLA,554.45,543.37,565.54,559.21,7730551
2020-04-12,TSLA,547.39,536.44,558.33,550.64,3488440
2020-04-13,TSLA,522.85,512.39,533.31,524.48,59911338
2020-04-14,TSLA,503.64,493.57,513.72,502.89,15226052
2020-04-15,TSLA,512.95,502.69,523.21,515.52,13526598
2020-04-16,TSLA,538.3,527.53,549.06,539.78,38189125
2020-04-17,TSLA,535.77,525.06,546.49,535.65,51593888
2020-04-18,TSLA,536.82,526.09,547.56,535.55,74985087
2020-04-19,TSLA,534.99,524.29,545.69,539.0,82026801
2020-04-20,TSLA,539.41,528.62,550.2,537.19,62310175
2020-04-21,TSLA,519.86,509.46,530.26,523.71,51651960
2020-04-22,TSLA,514.04,503.76,524.32,514.72,33537314
2020-04-23,TSLA,498.82,488.84,508.8,496.5,15432748
2020-04-24,TSLA,522.43,511.98,532.88,521.5,99760746
2020-04-25,TSLA,541.07,530.25,551.89,543.77,5665838
2020-04-26,TSLA,526.64,516.11,537.18,528.54,36075939
2020-04-27,TSLA,516.38,506.05,526.71,521.54,30352123
2020-04-28,TSLA,519.1,508.72,529.48,519.17,53520702
2020-04-29,TSLA,506.83,496.7,516.97,501.9,56961122
2020-04-30,TSLA,505.43,495.32,515.53,510.15,61377463
2020-05-01,TSLA,497.63,487.68,507.58,496.52,90177871
2020-05-02,TSLA,503.87,493.79,513.95,501.86,79631990
2020-05-03,TSLA,506.36,496.23,516.49,508.51,29877440
2020-05-04,TSLA,502.92,492.86,512.98,498.46,23044539
2020-05-05,TSLA,496.09,486.17,506.01,491.67,45071518
2020-05-06,TSLA,490.54,480.73,500.35,495.1,46456321
2020-05-07,TSLA,510.22,500.02,520.43,508.37,13681210
2020-05-08,TSLA,525.87,515.35,536.39,524.54,46345313
2020-05-09,TSLA,547.31,536.37,558.26,544.12,46453478
2020-05-10,TSLA,556.77,545.64,567.91,551.55,34749270
2020-05-11,TSLA,535.43,524.72,546.13,532.34,93752202
2020-05-12,TSLA,522.69,512.24,533.14,518.05,10050918
2020-05-13,TSLA,542.02,531.18,552.86,542.19,34562316
2020-05-14,TSLA,536.72,525.99,547.45,532.79,61102200
2020-05-15,TSLA,552.49,541.45,563.54,550.96,34115748
2020-05-16,TSLA,575.36,563.85,586.86,575.88,1645068
2020-05-17,TSLA,600.07,588.06,612.07,604.28,89377312
2020-05-18,TSLA,575.15,563.64,586.65,572.56,25749148
2020-05-19,TSLA,550.15,539.15,561.16,545.07,7714769
2020-05-20,TSLA,563.67,552.4,574.94,559.6,48591354
2020-05-21,TSLA,575.69,564.17,587.2,575.55,48755429
2020-05-22,TSLA,572.68,561.23,584.14,568.66,20057962
2020-05-23,TSLA,560.24,549.03,571.44,560.65,65289712
2020-05-24,TSLA,566.1,554.78,577.42,564.36,30114940
2020-05-25,TSLA,593.35,581.48,605.22,589.89,17595668
2020-05-26,TSLA,601.31,589.29,613.34,606.0,49886806
2020-05-27,TSLA,607.25,595.11,619.4,606.2,34910121
2020-05-28,TSLA,606.25,594.13,618.38,605.1,75315172
2020-05-29,TSLA,629.07,616.49,641.65,628.38,43865592
2020-05-30,TSLA,599.24,587.25,611.22,600.15,99878873
2020-05-31,TSLA,579.09,567.51,590.68,579.64,39058629
2020-06-01,TSLA,592.73,580.88,604.59,597.0,88791813
2020-06-02,TSLA,575.2,563.7,586.71,569.9,97609525
2020-06-03,TSLA,585.2,573.5,596.91,583.31,3130682
2020-06-04,TSLA,564.09,552.81,575.37,561.02,2619281
2020-06-05,TSLA,536.16,525.44,546.88,541.26,60491625
2020-06-06,TSLA,509.85,499.65,520.04,510.25,18828876
2020-06-07,TSLA,499.43,489.44,509.42,502.27,50028633
2020-06-08,TSLA,485.98,476.26,495.7,482.07,37364261
2020-06-09,TSLA,506.65,496.51,516.78,502.09,83564634
2020-06-10,TSLA,504.26,494.17,514.34,505.28,33537221
2020-06-11,TSLA,482.97,473.31,492.63,479.5,20637968
2020-06-12,TSLA,460.87,451.66,470.09,465.15,68403924
2020-06-13,TSLA,438.07,429.31,446.83,438.7,95917161
2020-06-14,TSLA,458.04,448.88,467.2,455.87,49009554
2020-06-15,TSLA,464.11,454.83,473.39,467.39,82153224
2020-06-16,TSLA,451.15,442.13,460.17,447.5,71655285
2020-06-17,TSLA,432.87,424.22,441.53,434.15,48867455
2020-06-18,TSLA,444.84,435.94,453.74,445.81,44870551
2020-06-19,TSLA,452.71,443.66,461.77,452.91,54486793
2020-06-20,TSLA,474.44,464.95,483.92,474.04,23825967
2020-06-21,TSLA,475.41,465.9,484.91,477.27,64683544
2020-06-22,TSLA,495.53,485.62,505.44,490.88,76985985
2020-06-23,TSLA,519.28,508.9,529.67,515.7,35054631
2020-06-24,TSLA,502.33,492.29,512.38,499.62,84272433
2020-06-25,TSLA,501.65,491.62,511.69,502.22,64556855
2020-06-26,TSLA,521.26,510.84,531.69,526.05,31742208
2020-06-27,TSLA,543.46,532.59,554.33,540.05,28472648
2020-06-28,TSLA,554.95,543.85,566.05,554.5,99327640
2020-06-29,TSLA,538.08,527.32,548.84,538.79,93872371
2020-06-30,TSLA,564.69,553.39,575.98,567.13,14365154
2020-07-01,TSLA,558.84,547.66,570.01,561.65,88773026
2020-07-02,TSLA,562.37,551.12,573.61,559.28,18238316
2020-07-03,TSLA,576.55,565.02,588.08,580.83,25047411
2020-07-04,TSLA,589.62,577.83,601.41,591.5,6795070
2020-07-05,TSLA,569.1,557.72,580.49,574.11,52906340
2020-07-06,TSLA,563.72,552.44,574.99,564.24,98566904
2020-07-07,TSLA,579.27,567.69,590.86,579.48,14626874
2020-07-08,TSLA,601.73,589.7,613.77,600.55,98785366
2020-07-09,TSLA,610.73,598.51,622.94,614.1,25183685
2020-07-10,TSLA,631.68,619.04,644.31,631.05,28901401
2020-07-11,TSLA,658.22,645.06,671.39,654.44,20593882
2020-07-12,TSLA,663.94,650.66,677.22,667.48,16268585
2020-07-13,TSLA,633.18,620.51,645.84,635.72,38900313
2020-07-14,TSLA,652.77,639.71,665.82,649.74,33379285
2020-07-15,TSLA,639.3,626.51,652.09,637.36,66739190
2020-07-16,TSLA,616.46,604.13,628.79,614.42,38453648
2020-07-17,TSLA,630.4,617.79,643.01,629.58,29085634
2020-07-18,TSLA,613.25,600.98,625.51,616.02,33314347
2020-07-19,TSLA,632.33,619.68,644.97,627.13,27999719
2020-07-20,TSLA,605.26,593.16,617.37,607.43,23034296
2020-07-21,TSLA,593.47,581.6,605.34,590.91,90717877
2020-07-22,TSLA,589.57,577.77,601.36,589.74,61434356
2020-07-23,TSLA,596.55,584.61,608.48,601.29,26847920
2020-07-24,TSLA,601.62,589.58,613.65,596.0,75290393
2020-07-25,TSLA,610.35,598.14,622.55,612.49,1018452
2020-07-26,TSLA,601.25,589.22,613.27,606.96,10347760
2020-07-27,TSLA,598.09,586.13,610.05,599.21,85395845
2020-07-28,TSLA,621.93,609.49,634.37,616.28,72941984
2020-07-29,TSLA,607.41,595.26,619.56,604.15,42859718
2020-07-30,TSLA,624.17,611.68,636.65,627.53,50762575
2020-07-31,TSLA,608.82,596.64,620.99,608.34,34838632
2020-08-01,TSLA,579.65,568.06,591.25,578.8,93302870
2020-08-02,TSLA,589.05,577.27,600.83,584.87,94056059
2020-08-03,TSLA,615.92,603.6,628.23,617.44,57988543
2020-08-04,TSLA,613.95,601.67,626.23,617.15,18698427
2020-08-05,TSLA,639.46,626.67,652.25,636.67,42363821
2020-08-06,TSLA,644.05,631.17,656.93,643.94,54881430
2020-08-07,TSLA,656.94,643.8,670.08,654.9,95684010
2020-08-08,TSLA,642.38,629.54,655.23,636.06,74435540
2020-08-09,TSLA,633.23,620.57,645.9,631.24,4594956
2020-08-10,TSLA,653.03,639.97,666.09,658.27,32442894
2020-08-11,TSLA,673.2,659.73,686.66,667.48,29426818
2020-08-12,TSLA,670.19,656.79,683.59,668.37,45573752
2020-08-13,TSLA,638.17,625.4,650.93,636.3,15082662
2020-08-14,TSLA,607.3,595.16,619.45,604.03,9780820
2020-08-15,TSLA,589.28,577.49,601.07,583.45,62853375
2020-08-16,TSLA,566.83,555.5,578.17,564.01,18207158
2020-08-17,TSLA,563.9,552.62,575.18,558.87,92455981
2020-08-18,TSLA,585.3,573.59,597.0,590.92,34288135
2020-08-19,TSLA,596.4,584.47,608.33,595.15,95197150
2020-08-20,TSLA,582.9,571.24,594.56,584.3,49838800
2020-08-21,TSLA,557.7,546.55,568.85,559.58,35397211
2020-08-22,TSLA,573.6,562.12,585.07,573.66,59019648
2020-08-23,TSLA,577.96,566.4,589.52,582.7,57469753
2020-08-24,TSLA,602.41,590.37,614.46,606.51,70750690
2020-08-25,TSLA,621.55,609.12,633.98,615.87,13509738
2020-08-26,TSLA,635.86,623.14,648.58,635.35,15115078
2020-08-27,TSLA,620.88,608.46,633.3,620.37,39611016
2020-08-28,TSLA,644.85,631.96,657.75,648.56,78524122
2020-08-29,TSLA,624.95,612.45,637.45,627.33,98814818
2020-08-30,TSLA,597.37,585.42,609.32,599.41,94903814
2020-08-31,TSLA,613.27,601.0,625.53,610.58,91332860
2020-09-01,TSLA,586.69,574.95,598.42,590.32,90596903
2020-09-02,TSLA,605.92,593.8,618.03,611.17,51514212
2020-09-03,TSLA,576.19,564.66,587.71,573.56,36165571
2020-09-04,TSLA,583.39,571.72,595.06,582.75,48538414
2020-09-05,TSLA,587.24,575.5,598.99,586.57,94016795
2020-09-06,TSLA,565.25,553.94,576.55,570.21,83496845
2020-09-07,TSLA,585.04,573.34,596.74,585.4,19349072
2020-09-08,TSLA,598.29,586.33,610.26,600.71,52757848
2020-09-09,TSLA,609.81,597.61,622.0,615.33,42894380
2020-09-10,TSLA,596.48,584.55,608.41,592.07,97736283
2020-09-11,TSLA,584.99,573.29,596.69,589.99,51947720
2020-09-12,TSLA,606.2,594.07,618.32,609.42,87309595
2020-09-13,TSLA,627.38,614.83,639.92,633.4,73979935
2020-09-14,TSLA,657.75,644.59,670.9,662.91,85743498
2020-09-15,TSLA,627.21,614.66,639.75,632.74,84977682
2020-09-16,TSLA,643.83,630.96,656.71,649.27,58206652
2020-09-17,TSLA,650.09,637.09,663.09,652.92,61770493
2020-09-18,TSLA,634.59,621.9,647.28,636.82,94145934
2020-09-19,TSLA,616.9,604.56,629.24,615.45,39627300
2020-09-20,TSLA,628.54,615.97,641.11,632.07,21675396
2020-09-21,TSLA,650.09,637.09,663.09,653.06,85626232
2020-09-22,TSLA,670.21,656.8,683.61,664.96,77534683
2020-09-23,TSLA,656.24,643.12,669.37,658.84,54583947
2020-09-24,TSLA,639.67,626.87,652.46,634.28,77362907
2020-09-25,TSLA,613.49,601.22,625.76,612.9,1033543
2020-09-26,TSLA,634.4,621.71,647.09,636.59,64417048
2020-09-27,TSLA,633.58,620.91,646.26,628.67,81605727
2020-09-28,TSLA,652.93,639.87,665.99,656.97,32925699
2020-09-29,TSLA,631.66,619.03,644.29,629.83,61386208
2020-09-30,TSLA,628.79,616.21,641.36,624.02,93015027
2020-10-01,TSLA,638.52,625.75,651.29,635.96,21443745
2020-10-02,TSLA,630.33,617.72,642.93,626.87,92734180
2020-10-03,TSLA,622.78,610.33,635.24,625.84,62231855
2020-10-04,TSLA,632.49,619.84,645.14,628.49,65080615
2020-10-05,TSLA,610.3,598.09,622.5,615.09,31897287
2020-10-06,TSLA,585.57,573.86,597.29,586.6,34995381
2020-10-07,TSLA,585.63,573.92,597.34,580.18,46632333
2020-10-08,TSLA,586.09,574.37,597.81,590.27,84254834
2020-10-09,TSLA,572.4,560.95,583.84,566.89,73830365
2020-10-10,TSLA,549.86,538.86,560.86,545.29,49266626
2020-10-11,TSLA,574.14,562.65,585.62,571.38,52835365
2020-10-12,TSLA,601.07,589.05,613.09,600.58,75937131
2020-10-13,TSLA,619.23,606.84,631.61,615.03,8852813
2020-10-14,TSLA,600.09,588.08,612.09,605.31,99197429
2020-10-15,TSLA,622.9,610.44,635.35,626.8,46283700
2020-10-16,TSLA,618.26,605.89,630.62,617.04,66739539
2020-10-17,TSLA,595.32,583.42,607.23,596.32,11374165
2020-10-18,TSLA,584.51,572.82,596.2,579.39,29840838
2020-10-19,TSLA,558.22,547.06,569.39,559.75,84344069
2020-10-20,TSLA,538.79,528.02,549.57,536.38,82107180
2020-10-21,TSLA,559.97,548.77,571.17,554.42,95504649
2020-10-22,TSLA,554.56,543.47,565.65,556.05,59048052
2020-10-23,TSLA,558.02,546.86,569.18,558.88,5504061
2020-10-24,TSLA,551.07,540.05,562.09,555.88,63427934
2020-10-25,TSLA,526.51,515.98,537.04,525.33,5206199
2020-10-26,TSLA,505.69,495.58,515.8,508.5,54877391
2020-10-27,TSLA,507.75,497.6,517.91,507.61,45245140
2020-10-28,TSLA,508.23,498.07,518.4,505.95,8919670
2020-10-29,TSLA,521.19,510.77,531.62,521.62,50984638
2020-10-30,TSLA,539.2,528.42,549.99,538.91,46627479
2020-10-31,TSLA,515.18,504.88,525.49,517.45,97112907
2020-11-01,TSLA,525.97,515.45,536.48,526.14,8146936
2020-11-02,TSLA,547.71,536.76,558.66,549.72,17510174
2020-11-03,TSLA,552.38,541.33,563.43,549.69,84884578
2020-11-04,TSLA,565.88,554.56,577.2,563.2,7774692
2020-11-05,TSLA,586.85,575.11,598.58,581.22,55448703
2020-11-06,TSLA,608.31,596.15,620.48,604.16,98550277
2020-11-07,TSLA,623.47,611.0,635.94,624.78,78000493
2020-11-08,TSLA,639.97,627.17,652.77,635.98,21877564
2020-11-09,TSLA,608.27,596.11,620.44,613.64,94210114
2020-11-10,TSLA,613.89,601.61,626.17,608.7,59991264
2020-11-11,TSLA,628.77,616.2,641.35,632.98,58108085
2020-11-12,TSLA,627.63,615.07,640.18,625.69,93830015
2020-11-13,TSLA,618.09,605.73,630.46,618.97,4784210
2020-11-14,TSLA,593.67,581.8,605.54,589.55,14837508
2020-11-15,TSLA,602.91,590.85,614.96,604.62,36292958
2020-11-16,TSLA,583.89,572.21,595.57,589.36,46389008
2020-11-17,TSLA,602.99,590.93,615.05,606.12,80388210
2020-11-18,TSLA,573.26,561.79,584.73,569.05,48696208
2020-11-19,TSLA,586.71,574.97,598.44,591.54,43832622
2020-11-20,TSLA,592.1,580.25,603.94,589.97,40729158
2020-11-21,TSLA,602.05,590.0,614.09,601.46,53085275
2020-11-22,TSLA,578.98,567.4,590.56,576.14,95551046
2020-11-23,TSLA,580.25,568.65,591.86,580.28,96215265
2020-11-24,TSLA,570.91,559.49,582.33,574.69,44859044
2020-11-25,TSLA,558.23,547.06,569.39,557.33,40570319
2020-11-26,TSLA,555.4,544.3,566.51,556.71,25969584
2020-11-27,TSLA,562.98,551.72,574.24,562.14,84097848
2020-11-28,TSLA,555.62,544.5,566.73,550.82,88883858
2020-11-29,TSLA,532.25,521.6,542.89,532.41,10575811
2020-11-30,TSLA,556.2,545.08,567.32,553.71,57636622
2020-12-01,TSLA,554.79,543.69,565.88,559.12,81944495
2020-12-02,TSLA,532.62,521.96,543.27,527.96,15577703
2020-12-03,TSLA,506.06,495.94,516.18,511.04,57895965
2020-12-04,TSLA,496.13,486.2,506.05,499.47,40646248
2020-12-05,TSLA,493.67,483.8,503.54,489.05,13278221
2020-12-06,TSLA,500.28,490.27,510.29,500.78,19365019
2020-12-07,TSLA,491.11,481.29,500.93,489.24,42725207
2020-12-08,TSLA,514.38,504.09,524.67,512.37,27486726
2020-12-09,TSLA,493.26,483.4,503.13,497.09,66186024
2020-12-10,TSLA,507.39,497.24,517.54,504.52,26029450
2020-12-11,TSLA,509.45,499.26,519.63,506.5,85667384
2020-12-12,TSLA,520.47,510.06,530.88,519.93,61940567
2020-12-13,TSLA,531.1,520.48,541.72,528.75,82581075
2020-12-14,TSLA,508.84,498.67,519.02,508.36,88362081
2020-12-15,TSLA,524.52,514.03,535.01,523.16,59608645
2020-12-16,TSLA,527.78,517.22,538.33,525.0,60716133
2020-12-17,TSLA,541.53,530.7,552.36,539.43,54658158
2020-12-18,TSLA,547.49,536.54,558.44,551.96,15924688
2020-12-19,TSLA,539.24,528.46,550.03,540.13,31122789
2020-12-20,TSLA,540.39,529.59,551.2,542.49,47848118
2020-12-21,TSLA,563.39,552.13,574.66,568.39,58574268
2020-12-22,TSLA,549.09,538.11,560.08,545.85,96630170
2020-12-23,TSLA,572.25,560.8,583.69,577.49,45943136
2020-12-24,TSLA,567.17,555.82,578.51,566.55,90771810
2020-12-25,TSLA,564.72,553.42,576.01,568.67,22912736
2020-12-26,TSLA,543.36,532.49,554.22,544.3,23901647
2020-12-27,TSLA,546.53,535.6,557.46,550.08,99107935
2020-12-28,TSLA,551.49,540.46,562.52,547.57,60885313
2020-12-29,TSLA,575.56,564.05,587.07,577.31,75544262
2020-12-30,TSLA,564.12,552.83,575.4,566.69,36610037
2020-12-31,TSLA,543.29,532.42,554.15,539.27,26049555
2021-01-01,TSLA,547.28,536.34,558.23,547.53,78899076
2021-01-02,TSLA,522.21,511.77,532.66,519.73,59556862
2021-01-03,TSLA,518.23,507.87,528.6,514.74,23592469
2021-01-04,TSLA,501.11,491.08,511.13,502.55,29680232
2021-01-05,TSLA,505.65,495.54,515.77,504.05,29174868
2021-01-06,TSLA,522.44,512.0,532.89,525.58,22896771
2021-01-07,TSLA,527.55,516.99,538.1,529.56,1528234
2021-01-08,TSLA,509.26,499.08,519.45,505.53,28086150
2021-01-09,TSLA,503.65,493.57,513.72,502.36,53062450
2021-01-10,TSLA,497.38,487.43,507.33,501.62,8126950
2021-01-11,TSLA,515.63,505.32,525.95,517.68,51987505
2021-01-12,TSLA,502.15,492.11,512.2,498.63,23934838
2021-01-13,TSLA,499.34,489.35,509.33,502.66,13817014
2021-01-14,TSLA,503.46,493.39,513.53,500.71,17886373
2021-01-15,TSLA,525.0,514.5,535.5,523.85,41265446
2021-01-16,TSLA,538.11,527.35,548.87,534.54,44755930
2021-01-17,TSLA,545.92,535.0,556.84,543.91,95342828
2021-01-18,TSLA,558.85,547.68,570.03,557.56,88891046
2021-01-19,TSLA,566.23,554.9,577.55,562.58,10154419
2021-01-20,TSLA,589.6,577.81,601.39,586.49,85576197
2021-01-21,TSLA,599.58,587.59,611.57,604.79,44709259
2021-01-22,TSLA,603.82,591.74,615.9,602.48,42440029
2021-01-23,TSLA,596.03,584.11,607.95,599.37,11032703
2021-01-24,TSLA,613.01,600.75,625.27,616.92,44570946
2021-01-25,TSLA,630.72,618.1,643.33,635.41,12960823
2021-01-26,TSLA,603.92,591.85,616.0,603.68,19908948
2021-01-27,TSLA,623.98,611.5,636.46,621.58,64092285
2021-01-28,TSLA,614.67,602.37,626.96,618.77,60763215
2021-01-29,TSLA,602.64,590.58,614.69,604.72,1327844
2021-01-30,TSLA,592.08,580.24,603.93,589.57,54814037
2021-01-31,TSLA,573.98,562.5,585.46,571.19,33465692
2021-02-01,TSLA,594.64,582.75,606.53,598.91,16388254
2021-02-02,TSLA,585.95,574.23,597.67,591.19,47695446
2021-02-03,TSLA,577.29,565.75,588.84,574.97,26540041
2021-02-04,TSLA,574.52,563.03,586.01,570.72,66681548
2021-02-05,TSLA,567.86,556.5,579.22,566.01,20296378
2021-02-06,TSLA,574.64,563.14,586.13,570.8,86339959
2021-02-07,TSLA,585.27,573.57,596.98,589.74,54667795
2021-02-08,TSLA,577.37,565.82,588.92,577.88,78652313
2021-02-09,TSLA,555.66,544.55,566.78,556.06,37515779
2021-02-10,TSLA,579.58,567.99,591.17,578.59,74385332
2021-02-11,TSLA,551.94,540.91,562.98,555.65,29889776
2021-02-12,TSLA,557.46,546.31,568.61,555.74,59367347
2021-02-13,TSLA,577.61,566.05,589.16,572.01,84395459
2021-02-14,TSLA,589.96,578.16,601.76,591.14,80224589
2021-02-15,TSLA,613.34,601.08,625.61,613.7,30995645
2021-02-16,TSLA,615.42,603.11,627.73,617.43,2602427
2021-02-17,TSLA,602.67,590.62,614.72,602.07,10140327
2021-02-18,TSLA,630.63,618.02,643.24,632.11,5665886
2021-02-19,TSLA,625.75,613.24,638.27,631.43,94244498
2021-02-20,TSLA,600.99,588.97,613.01,603.78,41589710
2021-02-21,TSLA,610.14,597.93,622.34,610.39,82366051
2021-02-22,TSLA,610.72,598.51,622.94,610.79,16683159
2021-02-23,TSLA,620.15,607.75,632.55,620.63,87603651
2021-02-24,TSLA,639.77,626.98,652.57,643.74,20711972
